,ID,year,month,location,no2,o3,co,so2,pm10,pm2.5,address,Y,pop_men<10s,pop_men10s,pop_men20s,pop_men30s,pop_men40s,pop_men50s,pop_men60s,pop_men>70s,pop_women<10s,pop_women10s,pop_women20s,pop_women30s,pop_women40s,pop_women50s,pop_women60s,pop_women>70s,x,y,height,road,tree,building,river,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck,gu
621,622,2020,3,동작구,0.028064516,0.022903226,0.44516129,0.002967742,51.61290323,27.87096774,서울 동작구 사당로16아길 6 사당4동 주민센터,2,890.1255462,423.1180133,939.6809402,1128.117868,1023.775416,843.1259482,759.1041049,1211.440538,929.7477265,426.3711092,1217.727703,1132.839989,1036.61868,946.2681065,981.4850497,1918.096896,37.48097575,126.9716337,26,0,0,1,0,11200,92931,3120,15167,372,8646,동작구
622,623,2020,3,동작대로,0.042225806,0.022129032,0.512903226,0.004483871,50.5483871,27.19354839,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,2,890.1255462,423.1180133,939.6809402,1128.117868,1023.775416,843.1259482,759.1041049,1211.440538,929.7477265,426.3711092,1217.727703,1132.839989,1036.61868,946.2681065,981.4850497,1918.096896,37.48945977,126.9824745,12,1,0,1,0,11200,92931,3120,15167,372,8646,동작구
623,624,2020,3,마포구,0.032064516,0.022064516,0.441935484,0.00316129,41.70967742,25.35483871,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,2,912.0165496,517.1706056,972.3524498,1121.369111,1178.040216,889.475574,649.3400768,980.9719183,863.272371,487.3729518,1408.905386,1315.957039,1214.114499,919.505973,809.169629,1634.369591,37.55558837,126.9055913,8,0,0,1,0,11140,101973,4037,17235,268,12033,마포구
624,625,2020,3,마포아트센터,0.024387097,0.029,0.332258065,0.003258065,42.96666667,23.6,서울 마포구 대흥로20길 28 (마포아트센터),2,912.0165496,517.1706056,972.3524498,1121.369111,1178.040216,889.475574,649.3400768,980.9719183,863.272371,487.3729518,1408.905386,1315.957039,1214.114499,919.505973,809.169629,1634.369591,37.54990609,126.9455338,17,1,0,1,0,11140,101973,4037,17235,268,12033,마포구
625,626,2020,3,북한산,0.013548387,0.037354839,0.535483871,0.003741935,39.38709677,17.38709677,서울 강북구 삼양로 181길 387 (우이령 전경대 위),2,771.2634295,424.4418082,736.0958675,778.0977057,891.5900918,892.8598002,798.5781189,1474.61144,740.692264,407.8118854,1027.063682,779.5101432,885.5295645,1016.243461,1032.865226,2395.130814,37.67901408,127.002294,114,0,1,0,0,11090,63156,3720,21953,169,9036,강북구
626,627,2020,3,서대문구,0.0232,0.029466667,0.673333333,0.003433333,50.1,28.03333333,서울 서대문구 세검정로4길 32 (홍제3동 주민센터),2,862.9626804,410.8519378,956.2054265,927.9627535,983.1166696,861.8383032,715.6232537,1118.161646,836.2621025,409.6625023,1392.096404,1039.530744,975.6966657,928.0621382,890.8862763,1827.899173,37.59376657,126.9496911,44,0,0,1,0,11130,76195,3207,14800,292,8343,서대문구
627,628,2020,3,서울숲,0.027225806,0.020967742,0.448387097,0.003645161,43.29032258,21.25806452,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),2,692.957411,294.0806812,832.444366,874.7848877,829.0624676,680.060804,564.7760309,773.3311843,656.1098038,288.6692719,1034.680611,937.4313063,753.4744395,672.9861404,678.5535389,1288.913771,37.54307015,127.0417991,12,0,1,0,0,11040,89392,5169,20035,188,10781,성동구
628,629,2020,3,서초구,0.028870968,0.0332,0.338709677,0.003096774,50.35483871,28.77419355,서울 서초구 신반포로15길 16 반포 2동 주민센터,2,979.8064072,549.4687577,737.7428444,962.8820204,1215.094962,998.1723328,721.7361509,1118.67286,1032.944353,586.3427254,873.3855805,1086.913623,1255.768433,949.0460733,887.7002427,1669.649498,37.50458542,126.9944717,10,0,0,1,0,11220,159050,4786,12341,358,16819,서초구
629,630,2020,3,성동구,0.0278,0.026233333,0.476666667,0.003333333,41.96774194,24.67741935,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,2,692.957411,294.0806812,832.444366,874.7848877,829.0624676,680.060804,564.7760309,773.3311843,656.1098038,288.6692719,1034.680611,937.4313063,753.4744395,672.9861404,678.5535389,1288.913771,37.54203238,127.0496885,11,0,0,1,0,11040,89392,5169,20035,188,10781,성동구
630,631,2020,3,성북구,0.031870968,0.025387097,0.609677419,0.003064516,44.74193548,22.58064516,서울 성북구 삼양로2길 70 길음2동 주민센터,2,871.1431819,485.2854934,821.7468281,697.7655884,811.4441044,764.9897077,650.4430802,1049.408417,848.4619224,464.5920706,1096.22505,771.8593794,852.7970577,826.0997515,793.3281645,1778.85926,37.60681328,127.0272803,34,1,0,1,0,11080,103022,4962,26450,187,11011,성북구
631,632,2020,3,세곡,0.02525,0.0211,0.8,0.003387097,51.38709677,27.74193548,서울 강남구 밤고개로 337 (세곡사거리),2,1041.633739,684.7578238,793.1701012,1189.453845,1399.534058,1127.589803,748.143844,1124.700587,989.4352391,630.7319584,1038.696999,1273.20246,1375.938399,996.365193,915.4283087,1676.375924,37.46408289,127.1090843,23,1,0,0,0,11230,213162,5803,17002,411,15818,강남구
632,633,2020,3,송파구,0.034290323,0.021387097,0.590322581,0.003322581,42.90322581,24.4516129,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),2,1153.394602,604.6835104,709.0468447,1097.512415,1204.069975,985.1634012,848.1605425,1085.320521,1145.766542,606.7189491,910.9340326,1239.310338,1204.014911,1050.294641,1061.611694,1627.231206,37.50272901,127.0925211,14,1,0,1,0,11240,206020,6717,21240,439,27798,송파구
633,634,2020,3,시흥대로,0.036225806,0.024709677,0.574193548,0.003806452,49.51612903,26.16129032,서울 금천구 독산동 996-9 한양수자인아파트 앞,2,604.5623671,290.6840494,514.4263935,888.3089848,799.3092813,726.5340403,671.4889739,890.0661165,617.2307752,303.6899739,636.4938352,797.3379145,685.4243374,774.0393684,766.1371671,1332.095649,37.47496364,126.8986765,26,1,0,1,0,11180,69930,4092,11613,158,13268,금천구
634,635,2020,3,신촌로,0.038548387,0.021645161,0.616129032,0.003548387,47.96774194,27.09677419,서울 마포구 노고산동 57-62 (신촌역 7번 출구),2,912.0165496,517.1706056,972.3524498,1121.369111,1178.040216,889.475574,649.3400768,980.9719183,863.272371,487.3729518,1408.905386,1315.957039,1214.114499,919.505973,809.169629,1634.369591,37.55517177,126.9361424,18,1,0,1,0,11140,101973,4037,17235,268,12033,마포구
635,636,2020,3,양천구,0.030225806,0.026064516,0.532258065,0.004483871,49.19354839,27.03225806,서울 양천구 중앙로52길 56 신정4동 문화센터,2,975.8242688,651.6744172,621.6089934,711.3250884,942.6965857,853.6518265,679.9864733,925.052614,902.5965896,598.1539735,713.745028,804.9629767,998.7792134,903.0843439,839.731531,1473.667627,37.52597518,126.8566021,13,0,0,1,0,11150,128647,4889,19056,582,15240,양천구
636,637,2020,3,영등포구,0.029451613,0.025290323,0.5,0.003258065,43.09677419,25.22580645,서울 영등포구 당산로 123 영등포구청 (당산동3가),2,757.5158314,340.2326989,681.9029133,1228.621726,992.9584989,827.501524,681.8420695,990.5441341,749.0515176,319.6001176,879.9430846,1139.804278,878.8071367,781.502476,796.3204235,1434.686689,37.52596316,126.8963671,8,1,1,1,0,11190,116901,4981,16353,1290,19592,영등포구
637,638,2020,3,영등포로,0.039967742,0.020870968,0.603225806,0.003677419,50.16129032,28.16129032,서울 영등포구 영중로 37 (영등포시장사거리),2,757.5158314,340.2326989,681.9029133,1228.621726,992.9584989,827.501524,681.8420695,990.5441341,749.0515176,319.6001176,879.9430846,1139.804278,878.8071367,781.502476,796.3204235,1434.686689,37.51948008,126.9047117,9,1,0,1,0,11190,116901,4981,16353,1290,19592,영등포구
638,639,2020,3,올림픽공원,0.021689655,0.023966667,0.436666667,0.004,43.86666667,24.96666667,서울 송파구 올림픽로 424 (서울역사편찬원),2,1153.394602,604.6835104,709.0468447,1097.512415,1204.069975,985.1634012,848.1605425,1085.320521,1145.766542,606.7189491,910.9340326,1239.310338,1204.014911,1050.294641,1061.611694,1627.231206,37.5203397,127.1155179,17,1,0,1,0,11240,206020,6717,21240,439,27798,송파구
639,640,2020,3,용산구,0.023903226,0.027,0.503225806,0.003096774,45.32258065,23.06451613,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,2,458.987746,228.4809655,522.4331514,758.001124,725.3047125,597.0477238,461.181948,661.8474744,465.9148105,231.3271673,619.1636153,797.981656,655.9078597,550.2494911,525.3874353,1109.33819,37.53485709,127.0002687,49,0,0,1,0,11030,67171,2385,16185,116,6809,용산구
640,641,2020,3,은평구,0.018935484,0.031419355,0.367741935,0.003032258,45.77419355,24.41935484,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),2,1140.11796,629.5804101,788.9317284,955.2808986,1117.286568,1022.317754,863.7724752,1394.107242,997.8553272,554.2246885,999.3960845,1074.321711,1171.228823,1130.86621,1107.207095,2306.043773,37.60987179,126.9343249,33,1,1,0,0,11120,111081,4927,20800,290,12965,은평구
641,642,2020,3,자연사박물관,0.025741935,0.031516129,0.629032258,0.006709677,42.48387097,24.38709677,서울 서대문구 연희로32길 51 (서대문자연사박물관),2,862.9626804,410.8519378,956.2054265,927.9627535,983.1166696,861.8383032,715.6232537,1118.161646,836.2621025,409.6625023,1392.096404,1039.530744,975.6966657,928.0621382,890.8862763,1827.899173,37.57675199,126.9378582,75,0,0,1,0,11130,76195,3207,14800,292,8343,서대문구
642,643,2020,3,정릉로,0.035774194,0.020064516,0.435483871,0.003903226,50.5483871,27.61290323,서울 성북구 돈암동 8-164번지,2,871.1431819,485.2854934,821.7468281,697.7655884,811.4441044,764.9897077,650.4430802,1049.408417,848.4619224,464.5920706,1096.22505,771.8593794,852.7970577,826.0997515,793.3281645,1778.85926,37.60352172,127.0259508,34,1,0,1,0,11080,103022,4962,26450,187,11011,성북구
643,644,2020,3,종로,0.025612903,0.025548387,0.5,0.00316129,49.06451613,26.58064516,서울 종로구 종로 169 (종묘주차장 앞),2,267.4307419,156.219026,494.0407753,439.0710844,452.2616535,461.1665879,391.1513028,583.6367074,248.1264844,148.3958941,530.4422222,407.5284634,403.228003,419.4543406,407.8527668,875.61494,37.57091931,126.9965554,21,1,1,1,0,11010,40877,3774,13322,189,5220,종로구
644,645,2020,3,종로구,0.02816129,0.023193548,0.529032258,0.003483871,43.38709677,25.58064516,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2,267.4307419,156.219026,494.0407753,439.0710844,452.2616535,461.1665879,391.1513028,583.6367074,248.1264844,148.3958941,530.4422222,407.5284634,403.228003,419.4543406,407.8527668,875.61494,37.57206117,127.0050313,20,0,0,1,0,11010,40877,3774,13322,189,5220,종로구
645,646,2020,3,중구,0.026032258,0.02483871,0.490322581,0.00316129,41.41935484,28.4516129,서울 중구 덕수궁길 15 시청서소문별관 3동,2,233.7881338,104.5731626,411.1586641,586.8340895,551.9426746,451.6645172,374.8326146,520.6401469,247.3608026,107.5080684,483.8738258,558.4919376,463.8607254,410.7664589,423.1419406,794.1750976,37.56455419,126.9756136,31,1,0,1,0,11020,40677,3275,14484,234,6974,중구
646,647,2020,3,중랑구,0.028071429,0.024107143,0.514285714,0.002928571,44.78571429,23.85714286,서울 중랑구 용마산로 369 건강가정지원센터,2,818.3015095,401.4250962,673.5072202,835.2533429,875.6875204,888.0422611,808.652855,1172.306095,786.3773883,378.1997706,830.7446726,922.9811067,835.6826611,976.4633216,972.4957859,1865.081308,37.58491272,127.0940363,37,1,0,1,0,11070,91998,4588,24319,425,15106,중랑구
647,648,2020,3,천호대로,0.038032258,0.021096774,0.587096774,0.005483871,49.80645161,24.25806452,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),2,1128.216924,605.3636311,737.0620291,988.1446442,1151.809427,963.7098627,919.6698373,1245.576091,992.6417591,521.3635074,857.6619162,1062.723759,1153.704706,1078.350279,1152.324216,1871.719939,37.53415608,127.1393358,20,1,0,1,0,11250,124781,4617,16806,297,15431,강동구
648,649,2020,3,청계천로,0.029645161,0.025774194,0.625,0.003967742,46.96774194,29.41935484,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),2,233.7881338,104.5731626,411.1586641,586.8340895,551.9426746,451.6645172,374.8326146,520.6401469,247.3608026,107.5080684,483.8738258,558.4919376,463.8607254,410.7664589,423.1419406,794.1750976,37.56863811,126.9981855,19,1,0,1,0,11020,40677,3275,14484,234,6974,중구
649,650,2020,3,한강대로,0.033225806,0.021677419,0.541935484,0.003387097,51.29032258,25.96774194,서울 용산구 한강대로 405 (서울역 앞),2,458.987746,228.4809655,522.4331514,758.001124,725.3047125,597.0477238,461.181948,661.8474744,465.9148105,231.3271673,619.1636153,797.981656,655.9078597,550.2494911,525.3874353,1109.33819,37.5548376,126.9717326,26,1,0,1,0,11030,67171,2385,16185,116,6809,용산구
650,651,2020,3,행주,0.023758621,0.026064516,0.696774194,0.004096774,49.35483871,27.16129032,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),2,"1,727","1,516","1,532","2,176","2,697","2,170","1,864","1,185","1,548","1,433","1,451","2,266","2,547","2,173","1,870","1,459",37.60908701,126.7863203,19,0,1,0,1,31230,0,0,0,0,0,고촌읍
651,652,2020,3,홍릉로,0.037290323,0.025516129,0.567741935,0.003709677,43.19354839,23.32258065,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),2,801.9622512,402.7745698,992.5735899,871.4075915,962.2762316,825.3463553,734.8546078,1195.595107,714.654109,363.1320253,1311.354459,874.6772343,850.5643235,866.6718581,889.1534906,1989.827895,37.58045291,127.0443683,14,0,0,1,0,11060,81307,3569,23682,181,12761,동대문구
652,653,2020,3,화랑로,0.027967742,0.022709677,0.319354839,0.004354839,51.41935484,22.35483871,서울 노원구 화랑로 429 태능입구역 8번 출구,2,1139.014775,754.9738947,1004.783038,842.1132694,1034.431171,1098.75246,913.1454543,1309.080994,1063.495354,689.5839735,1110.077432,927.4700686,1144.472142,1234.693757,1161.278815,2332.501556,37.6177942,127.0751588,19,1,0,1,0,11110,133187,5360,14865,347,13274,노원구
653,654,2020,4,강남구,0.022033333,0.0382,0.44,0.002666667,38.03333333,21.16666667,서울 강남구 학동로 426 강남구청 별관 1동,2,1046.877834,688.3598702,804.1199814,1178.688152,1392.200885,1134.646461,737.4988206,1109.351301,997.0987744,633.6173965,1047.057554,1279.946571,1386.483958,998.8221723,906.5249035,1660.288457,37.51796816,127.0470598,29,1,0,1,0,11230,212894,5771,16979,412,15832,강남구
654,655,2020,4,강남대로,0.035033333,0.029266667,0.44,0.0033,45.86666667,17.36666667,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),2,986.2868056,550.8559387,744.4532493,971.5698576,1223.875947,1004.362384,716.5208283,1102.812737,1019.76454,580.6017393,885.7588744,1086.222694,1258.07309,946.7535959,881.974378,1648.183437,37.48182784,127.0359572,28,1,1,1,0,11220,159287,4762,12375,354,16719,서초구
655,656,2020,4,강동구,0.019233333,0.0346,0.39,0.002466667,43.46666667,21.56666667,서울 강동구 구천면로 42길 59 천호1동 주민센터,2,1095.449658,603.285856,730.1957887,987.2067247,1147.290871,946.3812182,910.9782905,1235.600683,969.9451098,522.4064082,849.2317182,1062.213758,1153.197339,1067.72345,1145.605666,1874.346932,37.54500381,127.1368198,27,0,0,1,0,11250,125956,4565,16899,309,15435,강동구
656,657,2020,4,강변북로,0.0322,0.029533333,0.356666667,0.003266667,50.93333333,16.56666667,서울 성동구 강변북로 257 한강사업본부 옆,2,677.5486186,287.6753657,848.06591,853.9195671,805.193009,670.7578994,551.6711659,756.3727025,627.5502129,277.2571229,1041.527188,920.9167527,741.6084418,664.0403622,662.5560371,1252.516217,37.53896166,127.0416039,16,1,1,1,1,11040,89503,4820,20060,189,10718,성동구
657,658,2020,4,강북구,0.0243,0.033233333,0.4,0.002333333,47.9,21.3,서울 강북구 삼양로 139길 49 우이동 주민센터,2,775.1324841,425.9558256,736.394661,767.1614708,888.4808826,880.0635779,793.3369474,1452.758786,735.4040446,404.8565859,1019.361019,771.7799326,883.2352962,1014.096922,1016.939651,2369.286531,37.64793425,127.0118697,43,0,1,1,0,11090,63171,3705,21976,172,9049,강북구
658,659,2020,4,강서구,0.019233333,0.035133333,0.39,0.003866667,45.16666667,20.46666667,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,2,1113.207646,507.1755448,720.9920622,1185.05403,1135.500454,869.4878063,804.1039545,1202.830399,1034.698776,461.1001935,923.0744103,1278.667715,1111.513597,933.426961,1034.595053,1830.256517,37.54466973,126.8351791,20,0,0,1,0,11160,175946,7363,18785,434,21289,강서구
659,660,2020,4,공항대로,0.0248,0.0265,0.41,0.004466667,50.16666667,19.86666667,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,2,1113.207646,507.1755448,720.9920622,1185.05403,1135.500454,869.4878063,804.1039545,1202.830399,1034.698776,461.1001935,923.0744103,1278.667715,1111.513597,933.426961,1034.595053,1830.256517,37.55964945,126.8287913,9,1,0,1,0,11160,175946,7363,18785,434,21289,강서구
660,661,2020,4,관악구,0.023233333,0.034433333,0.446666667,0.002933333,42.83333333,18.2,서울 관악구 신림동길 14 신림동 주민센터,2,623.5889127,310.3216616,1063.399077,1422.633601,943.7356871,754.1798995,612.3222111,1036.976279,634.1641422,307.5970724,1411.391976,1209.680892,835.754784,766.2427738,782.2776332,1526.768373,37.487396,126.9271139,20,0,0,1,0,11210,102419,4463,24601,270,12253,관악구
661,662,2020,4,관악산,0.010266667,0.044133333,0.463333333,0.005166667,47.36666667,20.1,과천시 자하동길 64 (관악산 중계소),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.44112664,126.9644471,588,0,1,0,0,31110,0,0,0,0,0,관악구
662,663,2020,4,광진구,0.018933333,0.0335,0.536666667,0.003066667,45.5,19.8,서울 광진구 광나루로 571 구의 아리수정수센터,2,811.1297409,442.2772093,863.6723442,1063.36962,965.6610998,906.9624978,758.5519507,1031.866303,796.8789538,438.9780693,1112.46404,1161.592488,994.1695147,972.7498373,909.0456589,1546.86928,37.54594731,127.0929507,40,0,1,1,0,11050,82795,3278,18373,274,12418,광진구
663,664,2020,4,구로구,0.020533333,0.0415,0.313333333,0.0028,48.86206897,23.16666667,서울 구로구 가마산로 27길 45 구로고등학교,2,915.6280444,406.1921371,676.2191511,1150.27901,1192.663919,933.6107164,797.3105322,1121.115778,963.1740382,420.5215222,859.931288,1091.640168,983.4574591,916.2797162,943.4713833,1625.806316,37.49884008,126.8903092,10,0,0,1,0,11170,119961,5990,15704,373,17337,구로구
