,ID,year,month,location,no2,o3,co,so2,pm10,pm2.5,address,Y,pop_men<10s,pop_men10s,pop_men20s,pop_men30s,pop_men40s,pop_men50s,pop_men60s,pop_men>70s,pop_women<10s,pop_women10s,pop_women20s,pop_women30s,pop_women40s,pop_women50s,pop_women60s,pop_women>70s,x,y,height,road,tree,building,river,car_sedan,car_van,car_twowheels,car_special,car_truck,gu,tax,rain_count,total_rain
189,190,2019,5,성북구,0.034064516,0.038709677,0.690322581,0.004129032,58.22580645,29.93548387,서울 성북구 삼양로2길 70 길음2동 주민센터,2,858.84 ,483.57 ,849.25 ,662.73 ,789.73 ,714.45 ,634.04 ,1045.07 ,787.35 ,431.68 ,1216.46 ,732.23 ,822.72 ,784.32 ,793.40 ,1810.24 ,37.60681328,127.0272803,34,1,0,1,0,101470,5176,26379,169,11066,성북구,460128,3,35
190,191,2019,5,세곡,0.036451613,0.033419355,0.774193548,0.003967742,38.64516129,20.83870968,서울 강남구 밤고개로 337 (세곡사거리),2,923.71 ,600.28 ,727.03 ,1180.73 ,1319.50 ,1023.08 ,736.98 ,1138.43 ,888.29 ,560.57 ,959.45 ,1239.20 ,1251.61 ,935.46 ,935.61 ,1663.97 ,37.46408289,127.1090843,23,1,0,0,0,211447,6079,16872,401,16286,강남구,3457856,11,130.5
191,192,2019,5,송파구,0.034322581,0.040967742,0.467741935,0.004096774,52,31.32258065,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),2,1102.11 ,573.83 ,665.29 ,1043.76 ,1112.18 ,920.67 ,812.80 ,1078.76 ,1111.30 ,585.31 ,826.21 ,1168.29 ,1115.67 ,1014.06 ,1050.27 ,1684.63 ,37.50272901,127.0925211,14,1,0,1,0,206483,7208,20193,411,26688,송파구,1573934,6,38
192,193,2019,5,시흥대로,0.04783871,0.03716129,0.596774194,0.005258065,52.87096774,24.77419355,서울 금천구 독산동 996-9 한양수자인아파트 앞,2,585.19 ,283.42 ,490.72 ,797.57 ,745.52 ,692.59 ,656.63 ,867.25 ,590.15 ,294.66 ,562.42 ,742.62 ,662.95 ,762.53 ,782.44 ,1293.99 ,37.47496364,126.8986765,26,1,0,1,0,69388,4352,11511,161,13446,금천구,469419,6,39.5
193,194,2019,5,신촌로,0.058967742,0.030645161,0.729032258,0.005064516,54.74193548,31.09677419,서울 마포구 노고산동 57-62 (신촌역 7번 출구),2,839.77 ,476.61 ,1075.59 ,1141.08 ,1149.19 ,832.40 ,650.75 ,990.71 ,848.30 ,476.53 ,1586.06 ,1310.76 ,1157.77 ,876.00 ,817.73 ,1708.82 ,37.55517177,126.9361424,18,1,0,1,0,100997,4255,17094,247,12157,마포구,793808,6,56.5
194,195,2019,5,양천구,0.029064516,0.037516129,0.5,0.005,55.48387097,27.35483871,서울 양천구 중앙로52길 56 신정4동 문화센터,2,928.22 ,611.08 ,545.77 ,667.42 ,869.69 ,813.49 ,663.78 ,893.39 ,863.22 ,567.31 ,635.47 ,764.59 ,931.02 ,888.18 ,809.29 ,1474.55 ,37.52597518,126.8566021,13,0,0,1,0,128748,5125,18646,560,15537,양천구,534297,7,85
195,196,2019,5,영등포구,0.024774194,0.035064516,0.403225806,0.004064516,63.35483871,37.64516129,서울 영등포구 당산로 123 영등포구청 (당산동3가),3,732.38 ,328.84 ,661.99 ,1170.15 ,964.70 ,793.15 ,677.86 ,1025.75 ,726.57 ,306.68 ,875.77 ,1095.27 ,835.32 ,770.25 ,799.56 ,1546.02 ,37.52596316,126.8963671,8,1,1,1,0,116913,5252,16348,1180,19427,영등포구,1377273,6,35.5
196,197,2019,5,영등포로,0.057548387,0.028483871,0.664516129,0.005096774,58.19354839,28.67741935,서울 영등포구 영중로 37 (영등포시장사거리),2,732.38 ,328.84 ,661.99 ,1170.15 ,964.70 ,793.15 ,677.86 ,1025.75 ,726.57 ,306.68 ,875.77 ,1095.27 ,835.32 ,770.25 ,799.56 ,1546.02 ,37.51948008,126.9047117,9,1,0,1,0,116913,5252,16348,1180,19427,영등포구,1377273,6,35.5
197,198,2019,5,올림픽공원,0.027580645,0.035677419,0.574193548,0.004032258,49.67741935,24.41935484,서울 송파구 올림픽로 424 (서울역사편찬원),2,1102.11 ,573.83 ,665.29 ,1043.76 ,1112.18 ,920.67 ,812.80 ,1078.76 ,1111.30 ,585.31 ,826.21 ,1168.29 ,1115.67 ,1014.06 ,1050.27 ,1684.63 ,37.5203397,127.1155179,17,1,0,1,0,206483,7208,20193,411,26688,송파구,1573934,6,38
198,199,2019,5,용산구,0.035064516,0.040322581,0.477419355,0.004129032,41.12903226,25.90322581,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,2,457.55 ,226.02 ,528.92 ,762.71 ,692.82 ,538.87 ,439.59 ,676.20 ,467.19 ,229.15 ,671.32 ,772.42 ,641.17 ,504.23 ,512.78 ,1168.52 ,37.53485709,127.0002687,49,0,0,1,0,67411,2499,16043,134,7000,용산구,764486,6,54.5
199,200,2019,5,은평구,0.025903226,0.048774194,0.393548387,0.005193548,56.19354839,29.93548387,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),2,1075.83 ,600.23 ,708.89 ,878.12 ,1032.71 ,939.73 ,818.10 ,1380.21 ,955.39 ,528.87 ,900.63 ,1003.20 ,1107.14 ,1054.37 ,1094.75 ,2359.64 ,37.60987179,126.9343249,33,1,1,0,0,111487,5239,20960,264,13336,은평구,394933,12,104
200,201,2019,5,정릉로,0.055322581,0.021516129,0.477419355,0.004225806,62.09677419,36.29032258,서울 성북구 돈암동 8-164번지,3,858.84 ,483.57 ,849.25 ,662.73 ,789.73 ,714.45 ,634.04 ,1045.07 ,787.35 ,431.68 ,1216.46 ,732.23 ,822.72 ,784.32 ,793.40 ,1810.24 ,37.60352172,127.0259508,34,1,0,1,0,101470,5176,26379,169,11066,성북구,460128,3,35
201,202,2019,5,종로,0.037387097,0.038741935,0.558064516,0.004354839,48.03225806,23.77419355,서울 종로구 종로 169 (종묘주차장 앞),2,295.30 ,165.60 ,566.14 ,492.27 ,489.50 ,468.46 ,404.80 ,634.68 ,277.52 ,163.43 ,660.82 ,444.60 ,419.91 ,446.91 ,437.99 ,979.92 ,37.57091931,126.9965554,21,1,1,1,0,40812,4009,13031,177,5243,종로구,989810,3,37.5
202,203,2019,5,종로구,0.032516129,0.041064516,0.55483871,0.004806452,44.4516129,22.51612903,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2,295.30 ,165.60 ,566.14 ,492.27 ,489.50 ,468.46 ,404.80 ,634.68 ,277.52 ,163.43 ,660.82 ,444.60 ,419.91 ,446.91 ,437.99 ,979.92 ,37.57206117,127.0050313,20,0,0,1,0,40812,4009,13031,177,5243,종로구,989810,3,37.5
203,204,2019,5,중구,0.033387097,0.04783871,0.512903226,0.004483871,43.41935484,23.35483871,서울 중구 덕수궁길 15 시청서소문별관 3동,2,270.06 ,118.40 ,456.79 ,624.59 ,554.88 ,458.68 ,380.85 ,543.80 ,265.04 ,115.60 ,564.68 ,589.52 ,473.75 ,437.72 ,450.45 ,847.70 ,37.56455419,126.9756136,31,1,0,1,0,41037,3383,14623,220,7160,중구,1707929,3,29.5
204,205,2019,5,중랑구,0.022548387,0.043967742,0.406451613,0.006741935,41.77419355,26.96774194,서울 중랑구 용마산로 369 건강가정지원센터,2,790.74 ,389.05 ,644.49 ,800.17 ,820.29 ,839.93 ,780.72 ,1136.80 ,755.69 ,363.70 ,764.93 ,859.98 ,780.98 ,930.58 ,934.82 ,1860.06 ,37.58491272,127.0940363,37,1,0,1,0,92828,4801,24173,415,15368,중랑구,324915,6,50.5
205,206,2019,5,천호대로,0.043612903,0.037774194,0.522580645,0.004,55.90322581,24.19354839,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),2,1015.25 ,535.56 ,652.31 ,868.23 ,986.89 ,898.38 ,856.23 ,1220.19 ,900.21 ,463.76 ,753.47 ,925.99 ,1007.91 ,1015.62 ,1093.89 ,1800.61 ,37.53415608,127.1393358,20,1,0,1,0,114621,4706,16335,292,15411,강동구,703426,4,39.5
206,207,2019,5,청계천로,0.041129032,0.038516129,0.632258065,0.005096774,48.83870968,27.80645161,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),2,270.06 ,118.40 ,456.79 ,624.59 ,554.88 ,458.68 ,380.85 ,543.80 ,265.04 ,115.60 ,564.68 ,589.52 ,473.75 ,437.72 ,450.45 ,847.70 ,37.56863811,126.9981855,19,1,0,1,0,41037,3383,14623,220,7160,중구,1707929,3,29.5
207,208,2019,5,한강대로,0.043580645,0.026935484,0.519354839,0.005322581,71.38709677,37.22580645,서울 용산구 한강대로 405 (서울역 앞),3,457.55 ,226.02 ,528.92 ,762.71 ,692.82 ,538.87 ,439.59 ,676.20 ,467.19 ,229.15 ,671.32 ,772.42 ,641.17 ,504.23 ,512.78 ,1168.52 ,37.5548376,126.9717326,26,1,0,1,0,67411,2499,16043,134,7000,용산구,764486,6,54.5
208,209,2019,5,행주,0.025677419,0.044129032,0.632258065,0.005483871,45.70967742,21.87096774,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),2,1428.00 ,1387.00 ,1464.00 ,1869.00 ,2397.00 ,2116.00 ,1736.00 ,1099.00 ,1276.00 ,1265.00 ,1363.00 ,1954.00 ,2250.00 ,2109.00 ,1750.00 ,1386.00 ,37.60908701,126.7863203,19,0,1,0,1,0,0,0,0,0,고촌읍,,,
209,210,2019,5,홍릉로,0.040366667,0.039709677,0.551612903,0.004612903,66.58064516,34.38709677,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),2,781.07 ,391.54 ,1127.01 ,830.16 ,898.72 ,783.43 ,717.53 ,1213.33 ,727.69 ,367.56 ,1478.74 ,842.32 ,812.09 ,830.69 ,883.51 ,1987.37 ,37.58045291,127.0443683,14,0,0,1,0,81011,3804,23667,173,12992,동대문구,436483,6,63.5
210,211,2019,5,화랑로,0.039516129,0.028193548,0.322580645,0.003966667,53.4516129,31.80645161,서울 노원구 화랑로 429 태능입구역 8번 출구,2,1032.42 ,685.90 ,956.15 ,771.80 ,964.87 ,1014.95 ,887.02 ,1247.29 ,973.28 ,631.09 ,1081.51 ,858.93 ,1073.77 ,1163.81 ,1099.53 ,2273.17 ,37.6177942,127.0751588,19,1,0,1,0,133458,5639,14906,344,13434,노원구,346657,3,42.5
211,212,2019,6,강남대로,0.057033333,0.024933333,0.446666667,0.004166667,34.43333333,21.23333333,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),2,923.26 ,518.89 ,735.62 ,997.94 ,1187.91 ,955.98 ,711.04 ,1141.92 ,988.62 ,563.98 ,888.98 ,1095.12 ,1177.06 ,896.77 ,876.88 ,1725.95 ,37.48182784,127.0359572,28,1,1,1,0,159219,5030,12614,357,16977,서초구,2010972,14,159.5
212,213,2019,6,강동구,0.020966667,0.032,0.403333333,0.003466667,26.4,18,서울 강동구 구천면로 42길 59 천호1동 주민센터,2,1036.14 ,546.78 ,659.93 ,860.97 ,979.37 ,885.49 ,844.32 ,1198.83 ,925.33 ,475.28 ,769.06 ,930.09 ,1003.44 ,1006.87 ,1080.03 ,1781.68 ,37.54500381,127.1368198,27,0,0,1,0,114639,4660,16387,291,15356,강동구,703426,16,127
213,214,2019,6,강변북로,0.046233333,0.022466667,0.313333333,0.004,34.33333333,21.16666667,서울 성동구 강변북로 257 한강사업본부 옆,2,664.33 ,286.46 ,914.48 ,852.71 ,768.10 ,638.19 ,540.89 ,771.46 ,630.57 ,280.88 ,1127.59 ,897.96 ,706.13 ,638.45 ,664.02 ,1327.30 ,37.53896166,127.0416039,16,1,1,1,1,89639,5155,20446,182,11097,성동구,582273,14,129.5
214,215,2019,6,강북구,0.012866667,0.038733333,0.366666667,0.0023,29.46666667,16.83333333,서울 강북구 삼양로 139길 49 우이동 주민센터,2,721.57 ,397.68 ,686.54 ,739.58 ,831.75 ,802.81 ,737.45 ,1397.72 ,683.48 ,375.94 ,981.29 ,748.68 ,825.99 ,936.83 ,979.06 ,2277.26 ,37.64793425,127.0118697,43,0,1,1,0,63268,3903,21845,160,9228,강북구,234701,10,64
215,216,2019,6,강서구,0.0213,0.042533333,0.376666667,0.004533333,27,18.13333333,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,2,1061.70 ,479.90 ,690.83 ,1147.43 ,1093.29 ,843.25 ,791.28 ,1161.49 ,1022.35 ,451.36 ,890.41 ,1243.59 ,1063.12 ,912.18 ,1026.41 ,1833.73 ,37.54466973,126.8351791,20,0,0,1,0,174243,7620,18672,408,21453,강서구,826542,14,175.5
216,217,2019,6,공항대로,0.0351,0.029133333,0.396666667,0.0052,28.25,17.5,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,2,1061.70 ,479.90 ,690.83 ,1147.43 ,1093.29 ,843.25 ,791.28 ,1161.49 ,1022.35 ,451.36 ,890.41 ,1243.59 ,1063.12 ,912.18 ,1026.41 ,1833.73 ,37.55964945,126.8287913,9,1,0,1,0,174243,7620,18672,408,21453,강서구,826542,14,175.5
217,218,2019,6,관악구,0.022333333,0.043133333,0.26,0.0039,34.43333333,23.23333333,서울 관악구 신림동길 14 신림동 주민센터,2,606.46 ,301.87 ,1070.28 ,1389.31 ,919.04 ,704.16 ,607.37 ,1037.87 ,617.06 ,299.41 ,1405.83 ,1163.68 ,796.04 ,745.27 ,793.80 ,1550.29 ,37.487396,126.9271139,20,0,0,1,0,103107,4691,24471,263,12550,관악구,406752,15,168
218,219,2019,6,관악산,0.0099,0.0325,0.296666667,0.003866667,28.73333333,18.76666667,과천시 자하동길 64 (관악산 중계소),2,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,37.44112664,126.9644471,588,0,1,0,0,0,0,0,0,0,관악구,406752,15,168
219,220,2019,6,광진구,0.019633333,0.032933333,0.563333333,0.0039,31.23333333,25.63333333,서울 광진구 광나루로 571 구의 아리수정수센터,2,821.40 ,442.29 ,843.43 ,1014.54 ,909.25 ,872.92 ,731.04 ,1046.68 ,800.05 ,440.72 ,1081.71 ,1069.68 ,941.43 ,947.10 ,903.66 ,1605.23 ,37.54594731,127.0929507,40,0,1,1,0,83458,3422,18285,279,12380,광진구,443149,8,71.5
220,221,2019,6,금천구,0.0226,0.032266667,0.376666667,0.0034,25.03333333,17.53333333,서울 금천구 금하로21길 20 시흥5동 주민센터,2,582.07 ,280.38 ,496.55 ,810.74 ,753.49 ,686.02 ,661.66 ,862.69 ,602.14 ,299.19 ,578.77 ,742.03 ,663.66 ,756.58 ,776.67 ,1313.57 ,37.45233457,126.9080537,25,0,0,1,0,69423,4325,11532,165,13436,금천구,469419,14,144.5
221,222,2019,6,남산,0.019966667,0.044966667,0.74,0.004733333,29.83333333,19.03333333,서울 용산구 남산공원길 103 (서울타워 별관 2층),2,452.64 ,222.95 ,552.71 ,785.64 ,706.86 ,543.90 ,435.13 ,668.38 ,475.68 ,233.18 ,686.12 ,796.13 ,651.52 ,508.00 ,510.04 ,1152.43 ,37.5511821,126.9876498,260,0,1,0,0,67384,2491,16067,128,6990,용산구,764486,16,150
222,223,2019,6,노원구,0.0186,0.034333333,0.383333333,0.0036,26.56666667,18.53333333,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),2,1052.20 ,698.67 ,946.11 ,762.10 ,961.34 ,1005.32 ,867.68 ,1240.12 ,987.53 ,640.68 ,1087.08 ,857.44 ,1066.85 ,1143.27 ,1089.01 ,2253.82 ,37.65748313,127.0678641,30,0,0,1,0,133317,5602,14909,346,13421,노원구,346657,8,66.5
223,224,2019,6,도봉구,0.011666667,0.043366667,0.393333333,0.003333333,31.33333333,18.93333333,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,2,767.45 ,423.28 ,655.91 ,639.37 ,718.96 ,729.22 ,737.17 ,1180.45 ,689.79 ,382.05 ,748.40 ,679.53 ,723.45 ,851.25 ,906.64 ,1910.13 ,37.6542176,127.0290801,67,0,1,0,0,81826,3813,14742,233,11001,도봉구,252935,8,65
224,225,2019,6,도산대로,0.021533333,0.0322,0.77,0.004133333,34.26666667,21.66666667,서울 강남구 도산대로 104 신사역2번출구 앞,2,925.43 ,602.99 ,768.56 ,1187.00 ,1327.80 ,1035.69 ,733.84 ,1135.25 ,901.54 ,568.32 ,999.97 ,1252.86 ,1278.69 ,946.07 ,926.83 ,1648.58 ,37.51607746,127.0203412,24,1,0,1,0,211208,6097,16946,403,16243,강남구,3457856,22,209
225,226,2019,6,동대문구,0.019733333,0.040066667,0.346666667,0.0042,21.76666667,16.16666667,서울 동대문구 천호대로13길 43 용두초등학교,2,783.86 ,392.99 ,1125.15 ,822.92 ,899.52 ,779.40 ,711.66 ,1186.34 ,725.67 ,366.63 ,1467.95 ,846.05 ,804.91 ,825.11 ,882.30 ,1995.26 ,37.57640498,127.028382,18,1,0,1,0,81061,3773,23654,170,12997,동대문구,436483,15,130.5
226,227,2019,6,동작구,0.021266667,0.0359,0.356666667,0.003,28.9,18.5,서울 동작구 사당로16아길 6 사당4동 주민센터,2,872.93 ,411.18 ,1035.54 ,1076.35 ,961.44 ,777.68 ,730.66 ,1203.77 ,894.13 ,406.41 ,1281.53 ,1083.53 ,963.37 ,904.57 ,959.24 ,1944.03 ,37.48097575,126.9716337,26,0,0,1,0,93539,3298,15122,378,8818,동작구,472049,16,194
227,228,2019,6,동작대로,0.0482,0.026633333,0.5,0.005033333,38.5,22.2,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,2,872.93 ,411.18 ,1035.54 ,1076.35 ,961.44 ,777.68 ,730.66 ,1203.77 ,894.13 ,406.41 ,1281.53 ,1083.53 ,963.37 ,904.57 ,959.24 ,1944.03 ,37.48945977,126.9824745,12,1,0,1,0,93539,3298,15122,378,8818,동작구,472049,16,194
228,229,2019,6,마포구,0.016433333,0.041266667,0.336666667,0.003766667,34.8,25.56666667,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,2,850.31 ,482.45 ,1107.61 ,1164.02 ,1162.37 ,842.58 ,653.75 ,988.42 ,851.44 ,479.79 ,1623.65 ,1335.27 ,1166.47 ,879.13 ,802.32 ,1690.43 ,37.55558837,126.9055913,8,0,0,1,0,101062,4218,17150,245,12139,마포구,793808,18,148
229,230,2019,6,마포아트센터,0.018366667,0.042733333,0.233333333,0.0033,27,16.25,서울 마포구 대흥로20길 28 (마포아트센터),2,850.31 ,482.45 ,1107.61 ,1164.02 ,1162.37 ,842.58 ,653.75 ,988.42 ,851.44 ,479.79 ,1623.65 ,1335.27 ,1166.47 ,879.13 ,802.32 ,1690.43 ,37.54990609,126.9455338,17,1,0,1,0,101062,4218,17150,245,12139,마포구,793808,18,148
230,231,2019,6,북한산,0.0074,0.036866667,0.61,0.003133333,26.8,20.53333333,서울 강북구 삼양로 181길 387 (우이령 전경대 위),2,721.57 ,397.68 ,686.54 ,739.58 ,831.75 ,802.81 ,737.45 ,1397.72 ,683.48 ,375.94 ,981.29 ,748.68 ,825.99 ,936.83 ,979.06 ,2277.26 ,37.67901408,127.002294,114,0,1,0,0,63268,3903,21845,160,9228,강북구,234701,10,64
231,232,2019,6,서대문구,0.0151,0.042633333,0.613333333,0.0031,29.83333333,20.96666667,서울 서대문구 세검정로4길 32 (홍제3동 주민센터),2,829.24 ,402.98 ,1016.18 ,904.03 ,948.97 ,814.33 ,689.37 ,1122.26 ,807.65 ,396.62 ,1747.77 ,1027.14 ,940.08 ,889.73 ,864.94 ,1889.45 ,37.59376657,126.9496911,44,0,0,1,0,75340,3370,14942,309,8549,서대문구,399249,8,79.5
232,233,2019,6,서울숲,0.018466667,0.034433333,0.327586207,0.003866667,53.5,25.25,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),2,664.33 ,286.46 ,914.48 ,852.71 ,768.10 ,638.19 ,540.89 ,771.46 ,630.57 ,280.88 ,1127.59 ,897.96 ,706.13 ,638.45 ,664.02 ,1327.30 ,37.54307015,127.0417991,12,0,1,0,0,89639,5155,20446,182,11097,성동구,582273,14,129.5
233,234,2019,6,서초구,0.0222,0.0403,0.313333333,0.003466667,31.66666667,24.66666667,서울 서초구 신반포로15길 16 반포 2동 주민센터,2,923.26 ,518.89 ,735.62 ,997.94 ,1187.91 ,955.98 ,711.04 ,1141.92 ,988.62 ,563.98 ,888.98 ,1095.12 ,1177.06 ,896.77 ,876.88 ,1725.95 ,37.50458542,126.9944717,10,0,0,1,0,159219,5030,12614,357,16977,서초구,2010972,14,159.5
234,235,2019,6,성동구,0.024866667,0.0444,0.376666667,0.0033,33.63333333,22.16666667,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,2,664.33 ,286.46 ,914.48 ,852.71 ,768.10 ,638.19 ,540.89 ,771.46 ,630.57 ,280.88 ,1127.59 ,897.96 ,706.13 ,638.45 ,664.02 ,1327.30 ,37.54203238,127.0496885,11,0,0,1,0,89639,5155,20446,182,11097,성동구,582273,14,129.5
235,236,2019,6,성북구,0.024066667,0.035433333,0.63,0.002833333,31.33333333,19.53333333,서울 성북구 삼양로2길 70 길음2동 주민센터,2,867.09 ,486.84 ,833.89 ,663.07 ,784.11 ,710.00 ,627.36 ,1028.06 ,782.80 ,428.72 ,1188.02 ,728.93 ,821.26 ,775.08 ,774.13 ,1788.86 ,37.60681328,127.0272803,34,1,0,1,0,101670,5158,26396,173,11062,성북구,460128,13,88.5
236,237,2019,6,송파구,0.025933333,0.038833333,0.393333333,0.002933333,31.03333333,20.03333333,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),2,1114.13 ,580.70 ,675.53 ,1039.95 ,1115.78 ,918.43 ,811.79 ,1059.38 ,1119.55 ,589.94 ,845.49 ,1180.19 ,1120.10 ,1008.90 ,1041.18 ,1670.97 ,37.50272901,127.0925211,14,1,0,1,0,206264,7164,20381,410,26603,송파구,1573934,12,118
237,238,2019,6,시흥대로,0.0438,0.031,0.55,0.0037,32.63333333,18.3,서울 금천구 독산동 996-9 한양수자인아파트 앞,2,582.07 ,280.38 ,496.55 ,810.74 ,753.49 ,686.02 ,661.66 ,862.69 ,602.14 ,299.19 ,578.77 ,742.03 ,663.66 ,756.58 ,776.67 ,1313.57 ,37.47496364,126.8986765,26,1,0,1,0,69423,4325,11532,165,13436,금천구,469419,14,144.5
238,239,2019,6,신촌로,0.045633333,0.0288,0.603333333,0.003266667,31.93333333,21.5,서울 마포구 노고산동 57-62 (신촌역 7번 출구),2,850.31 ,482.45 ,1107.61 ,1164.02 ,1162.37 ,842.58 ,653.75 ,988.42 ,851.44 ,479.79 ,1623.65 ,1335.27 ,1166.47 ,879.13 ,802.32 ,1690.43 ,37.55517177,126.9361424,18,1,0,1,0,101062,4218,17150,245,12139,마포구,793808,18,148
239,240,2019,6,양천구,0.021933333,0.034166667,0.413333333,0.004366667,29.83333333,17.96666667,서울 양천구 중앙로52길 56 신정4동 문화센터,2,929.05 ,615.07 ,548.78 ,674.46 ,876.63 ,810.09 ,662.38 ,896.38 ,877.19 ,577.17 ,648.49 ,774.52 ,934.09 ,882.63 ,800.56 ,1472.63 ,37.52597518,126.8566021,13,0,0,1,0,128735,5112,18682,561,15532,양천구,534297,15,151.5
240,241,2019,6,영등포구,0.025033333,0.034533333,0.33,0.003,37.43333333,26.43333333,서울 영등포구 당산로 123 영등포구청 (당산동3가),2,732.80 ,328.69 ,662.37 ,1179.66 ,956.94 ,792.11 ,673.06 ,1003.42 ,716.46 ,302.62 ,873.60 ,1093.28 ,839.13 ,765.37 ,800.08 ,1508.41 ,37.52596316,126.8963671,8,1,1,1,0,116460,5220,16316,1184,19442,영등포구,1377273,15,142
241,242,2019,6,영등포로,0.045366667,0.0276,0.573333333,0.003933333,33.46666667,20.51851852,서울 영등포구 영중로 37 (영등포시장사거리),2,732.80 ,328.69 ,662.37 ,1179.66 ,956.94 ,792.11 ,673.06 ,1003.42 ,716.46 ,302.62 ,873.60 ,1093.28 ,839.13 ,765.37 ,800.08 ,1508.41 ,37.51948008,126.9047117,9,1,0,1,0,116460,5220,16316,1184,19442,영등포구,1377273,15,142
242,243,2019,6,올림픽공원,0.019857143,0.033071429,0.528571429,0.003142857,34.6,20.8,서울 송파구 올림픽로 424 (서울역사편찬원),2,1114.13 ,580.70 ,675.53 ,1039.95 ,1115.78 ,918.43 ,811.79 ,1059.38 ,1119.55 ,589.94 ,845.49 ,1180.19 ,1120.10 ,1008.90 ,1041.18 ,1670.97 ,37.5203397,127.1155179,17,1,0,1,0,206264,7164,20381,410,26603,송파구,1573934,12,118
243,244,2019,6,용산구,0.025966667,0.037233333,0.39,0.002866667,20.46666667,16.06666667,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,2,452.64 ,222.95 ,552.71 ,785.64 ,706.86 ,543.90 ,435.13 ,668.38 ,475.68 ,233.18 ,686.12 ,796.13 ,651.52 ,508.00 ,510.04 ,1152.43 ,37.53485709,127.0002687,49,0,0,1,0,67384,2491,16067,128,6990,용산구,764486,16,150
244,245,2019,6,정릉로,0.035133333,0.021366667,0.42,0.004266667,34.3,22.7,서울 성북구 돈암동 8-164번지,2,867.09 ,486.84 ,833.89 ,663.07 ,784.11 ,710.00 ,627.36 ,1028.06 ,782.80 ,428.72 ,1188.02 ,728.93 ,821.26 ,775.08 ,774.13 ,1788.86 ,37.60352172,127.0259508,34,1,0,1,0,101670,5158,26396,173,11062,성북구,460128,13,88.5
245,246,2019,6,중랑구,0.0172,0.038166667,0.336666667,0.0058,22.26666667,18.36666667,서울 중랑구 용마산로 369 건강가정지원센터,2,795.81 ,391.31 ,644.43 ,800.66 ,814.85 ,826.10 ,763.79 ,1122.79 ,755.75 ,363.64 ,766.81 ,859.09 ,775.52 ,916.96 ,925.44 ,1844.20 ,37.58491272,127.0940363,37,1,0,1,0,92743,4780,24211,418,15354,중랑구,324915,14,140.5
246,247,2019,6,천호대로,0.038133333,0.033633333,0.473333333,0.002833333,34.13333333,17.6,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),2,1036.14 ,546.78 ,659.93 ,860.97 ,979.37 ,885.49 ,844.32 ,1198.83 ,925.33 ,475.28 ,769.06 ,930.09 ,1003.44 ,1006.87 ,1080.03 ,1781.68 ,37.53415608,127.1393358,20,1,0,1,0,114639,4660,16387,291,15356,강동구,703426,16,127
247,248,2019,6,청계천로,0.030966667,0.037133333,0.52,0.003933333,27.06666667,18.9,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),2,262.41 ,115.64 ,448.51 ,628.19 ,555.44 ,448.77 ,376.45 ,532.90 ,255.15 ,111.42 ,556.45 ,599.07 ,470.90 ,427.55 ,444.18 ,831.33 ,37.56863811,126.9981855,19,1,0,1,0,41011,3380,14636,220,7136,중구,1707929,9,71
248,249,2019,6,한강대로,0.034566667,0.0229,0.49,0.004133333,43.23333333,26.6,서울 용산구 한강대로 405 (서울역 앞),2,452.64 ,222.95 ,552.71 ,785.64 ,706.86 ,543.90 ,435.13 ,668.38 ,475.68 ,233.18 ,686.12 ,796.13 ,651.52 ,508.00 ,510.04 ,1152.43 ,37.5548376,126.9717326,26,1,0,1,0,67384,2491,16067,128,6990,용산구,764486,16,150
